Nx,Ny,shift,p_x,p_left,p_diag,x_length,left_length,diag_length,left_over_diag,triangle_slack
32,41,2,32,656,1312,1.0,0.04878048780487805,0.024390243902439025,2.0,-0.9268292682926829
32,41,3,32,1312,328,1.0,0.024390243902439025,0.0975609756097561,0.25,-0.8780487804878049
32,41,4,32,328,1312,1.0,0.0975609756097561,0.024390243902439025,4.0,-0.8780487804878049
32,41,5,32,1312,656,1.0,0.024390243902439025,0.04878048780487805,0.5,-0.9268292682926829
32,41,6,32,656,1312,1.0,0.04878048780487805,0.024390243902439025,2.0,-0.9268292682926829
32,41,7,32,1312,82,1.0,0.024390243902439025,0.3902439024390244,0.0625,-0.5853658536585366
32,41,8,32,164,1312,1.0,0.1951219512195122,0.024390243902439025,8.0,-0.7804878048780488
32,41,9,32,1312,656,1.0,0.024390243902439025,0.04878048780487805,0.5,-0.9268292682926829
32,41,10,32,656,1312,1.0,0.04878048780487805,0.024390243902439025,2.0,-0.9268292682926829
32,41,11,32,1312,328,1.0,0.024390243902439025,0.0975609756097561,0.25,-0.8780487804878049
32,41,12,32,328,1312,1.0,0.0975609756097561,0.024390243902439025,4.0,-0.8780487804878049
32,41,13,32,1312,656,1.0,0.024390243902439025,0.04878048780487805,0.5,-0.9268292682926829
32,41,14,32,656,1312,1.0,0.04878048780487805,0.024390243902439025,2.0,-0.9268292682926829
32,41,15,32,1312,164,1.0,0.024390243902439025,0.1951219512195122,0.125,-0.7804878048780488
32,41,16,32,82,1312,1.0,0.3902439024390244,0.024390243902439025,16.0,-0.5853658536585366
32,41,17,32,1312,656,1.0,0.024390243902439025,0.04878048780487805,0.5,-0.9268292682926829
32,41,18,32,656,1312,1.0,0.04878048780487805,0.024390243902439025,2.0,-0.9268292682926829
32,41,19,32,1312,328,1.0,0.024390243902439025,0.0975609756097561,0.25,-0.8780487804878049
32,41,20,32,328,1312,1.0,0.0975609756097561,0.024390243902439025,4.0,-0.8780487804878049
32,41,21,32,1312,656,1.0,0.024390243902439025,0.04878048780487805,0.5,-0.9268292682926829
32,41,22,32,656,1312,1.0,0.04878048780487805,0.024390243902439025,2.0,-0.9268292682926829
32,41,23,32,1312,41,1.0,0.024390243902439025,0.7804878048780488,0.03125,-0.19512195121951215
32,41,24,32,164,1312,1.0,0.1951219512195122,0.024390243902439025,8.0,-0.7804878048780488
32,41,25,32,1312,656,1.0,0.024390243902439025,0.04878048780487805,0.5,-0.9268292682926829
32,41,26,32,656,1312,1.0,0.04878048780487805,0.024390243902439025,2.0,-0.9268292682926829
32,41,27,32,1312,328,1.0,0.024390243902439025,0.0975609756097561,0.25,-0.8780487804878049
32,41,28,32,328,1312,1.0,0.0975609756097561,0.024390243902439025,4.0,-0.8780487804878049
32,41,29,32,1312,656,1.0,0.024390243902439025,0.04878048780487805,0.5,-0.9268292682926829
32,41,30,32,656,1312,1.0,0.04878048780487805,0.024390243902439025,2.0,-0.9268292682926829
32,41,31,32,1312,164,1.0,0.024390243902439025,0.1951219512195122,0.125,-0.7804878048780488
32,41,32,32,41,1312,1.0,0.7804878048780488,0.024390243902439025,32.0,-0.19512195121951215
32,42,0,32,42,672,1.0,0.7619047619047619,0.047619047619047616,16.0,-0.19047619047619047
32,42,1,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,2,32,672,336,1.0,0.047619047619047616,0.09523809523809523,0.5,-0.8571428571428572
32,42,3,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,4,32,336,672,1.0,0.09523809523809523,0.047619047619047616,2.0,-0.8571428571428572
32,42,5,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,6,32,672,84,1.0,0.047619047619047616,0.38095238095238093,0.125,-0.5714285714285714
32,42,7,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,8,32,168,672,1.0,0.19047619047619047,0.047619047619047616,4.0,-0.7619047619047619
32,42,9,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,10,32,672,336,1.0,0.047619047619047616,0.09523809523809523,0.5,-0.8571428571428572
32,42,11,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,12,32,336,672,1.0,0.09523809523809523,0.047619047619047616,2.0,-0.8571428571428572
32,42,13,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,14,32,672,168,1.0,0.047619047619047616,0.19047619047619047,0.25,-0.7619047619047619
32,42,15,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,16,32,84,672,1.0,0.38095238095238093,0.047619047619047616,8.0,-0.5714285714285714
32,42,17,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,18,32,672,336,1.0,0.047619047619047616,0.09523809523809523,0.5,-0.8571428571428572
32,42,19,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,20,32,336,672,1.0,0.09523809523809523,0.047619047619047616,2.0,-0.8571428571428572
32,42,21,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,22,32,672,42,1.0,0.047619047619047616,0.7619047619047619,0.0625,-0.19047619047619047
32,42,23,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,24,32,168,672,1.0,0.19047619047619047,0.047619047619047616,4.0,-0.7619047619047619
32,42,25,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,26,32,672,336,1.0,0.047619047619047616,0.09523809523809523,0.5,-0.8571428571428572
32,42,27,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,28,32,336,672,1.0,0.09523809523809523,0.047619047619047616,2.0,-0.8571428571428572
32,42,29,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,30,32,672,168,1.0,0.047619047619047616,0.19047619047619047,0.25,-0.7619047619047619
32,42,31,32,1344,1344,1.0,0.023809523809523808,0.023809523809523808,1.0,-0.9523809523809523
32,42,32,32,42,672,1.0,0.7619047619047619,0.047619047619047616,16.0,-0.19047619047619047
32,43,0,32,43,1376,1.0,0.7441860465116279,0.023255813953488372,32.0,-0.2325581395348837
32,43,1,32,1376,344,1.0,0.023255813953488372,0.09302325581395349,0.25,-0.8837209302325582
32,43,2,32,688,1376,1.0,0.046511627906976744,0.023255813953488372,2.0,-0.9302325581395349
32,43,3,32,1376,688,1.0,0.023255813953488372,0.046511627906976744,0.5,-0.9302325581395349
32,43,4,32,344,1376,1.0,0.09302325581395349,0.023255813953488372,4.0,-0.8837209302325582
32,43,5,32,1376,86,1.0,0.023255813953488372,0.37209302325581395,0.0625,-0.6046511627906976
32,43,6,32,688,1376,1.0,0.046511627906976744,0.023255813953488372,2.0,-0.9302325581395349
32,43,7,32,1376,688,1.0,0.023255813953488372,0.046511627906976744,0.5,-0.9302325581395349
32,43,8,32,172,1376,1.0,0.18604651162790697,0.023255813953488372,8.0,-0.7906976744186047
32,43,9,32,1376,344,1.0,0.023255813953488372,0.09302325581395349,0.25,-0.8837209302325582
32,43,10,32,688,1376,1.0,0.046511627906976744,0.023255813953488372,2.0,-0.9302325581395349
32,43,11,32,1376,688,1.0,0.023255813953488372,0.046511627906976744,0.5,-0.9302325581395349
32,43,12,32,344,1376,1.0,0.09302325581395349,0.023255813953488372,4.0,-0.8837209302325582
32,43,13,32,1376,172,1.0,0.023255813953488372,0.18604651162790697,0.125,-0.7906976744186047
32,43,14,32,688,1376,1.0,0.046511627906976744,0.023255813953488372,2.0,-0.9302325581395349
32,43,15,32,1376,688,1.0,0.023255813953488372,0.046511627906976744,0.5,-0.9302325581395349
32,43,16,32,86,1376,1.0,0.37209302325581395,0.023255813953488372,16.0,-0.6046511627906976
32,43,17,32,1376,344,1.0,0.023255813953488372,0.09302325581395349,0.25,-0.8837209302325582
32,43,18,32,688,1376,1.0,0.046511627906976744,0.023255813953488372,2.0,-0.9302325581395349
32,43,19,32,1376,688,1.0,0.023255813953488372,0.046511627906976744,0.5,-0.9302325581395349
32,43,20,32,344,1376,1.0,0.09302325581395349,0.023255813953488372,4.0,-0.8837209302325582
32,43,21,32,1376,43,1.0,0.023255813953488372,0.7441860465116279,0.03125,-0.2325581395348837
32,43,22,32,688,1376,1.0,0.046511627906976744,0.023255813953488372,2.0,-0.9302325581395349
32,43,23,32,1376,688,1.0,0.023255813953488372,0.046511627906976744,0.5,-0.9302325581395349
32,43,24,32,172,1376,1.0,0.18604651162790697,0.023255813953488372,8.0,-0.7906976744186047
32,43,25,32,1376,344,1.0,0.023255813953488372,0.09302325581395349,0.25,-0.8837209302325582
32,43,26,32,688,1376,1.0,0.046511627906976744,0.023255813953488372,2.0,-0.9302325581395349
32,43,27,32,1376,688,1.0,0.023255813953488372,0.046511627906976744,0.5,-0.9302325581395349
32,43,28,32,344,1376,1.0,0.09302325581395349,0.023255813953488372,4.0,-0.8837209302325582
32,43,29,32,1376,172,1.0,0.023255813953488372,0.18604651162790697,0.125,-0.7906976744186047
32,43,30,32,688,1376,1.0,0.046511627906976744,0.023255813953488372,2.0,-0.9302325581395349
32,43,31,32,1376,688,1.0,0.023255813953488372,0.046511627906976744,0.5,-0.9302325581395349
32,43,32,32,43,1376,1.0,0.7441860465116279,0.023255813953488372,32.0,-0.2325581395348837
32,44,0,32,44,352,1.0,0.7272727272727273,0.09090909090909091,8.0,-0.18181818181818177
32,44,1,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,2,32,704,704,1.0,0.045454545454545456,0.045454545454545456,1.0,-0.9090909090909091
32,44,3,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,4,32,352,88,1.0,0.09090909090909091,0.36363636363636365,0.25,-0.5454545454545454
32,44,5,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,6,32,704,704,1.0,0.045454545454545456,0.045454545454545456,1.0,-0.9090909090909091
32,44,7,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,8,32,176,352,1.0,0.18181818181818182,0.09090909090909091,2.0,-0.7272727272727273
32,44,9,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,10,32,704,704,1.0,0.045454545454545456,0.045454545454545456,1.0,-0.9090909090909091
32,44,11,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,12,32,352,176,1.0,0.09090909090909091,0.18181818181818182,0.5,-0.7272727272727273
32,44,13,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,14,32,704,704,1.0,0.045454545454545456,0.045454545454545456,1.0,-0.9090909090909091
32,44,15,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,16,32,88,352,1.0,0.36363636363636365,0.09090909090909091,4.0,-0.5454545454545454
32,44,17,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,18,32,704,704,1.0,0.045454545454545456,0.045454545454545456,1.0,-0.9090909090909091
32,44,19,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,20,32,352,44,1.0,0.09090909090909091,0.7272727272727273,0.125,-0.18181818181818177
32,44,21,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,22,32,704,704,1.0,0.045454545454545456,0.045454545454545456,1.0,-0.9090909090909091
32,44,23,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,24,32,176,352,1.0,0.18181818181818182,0.09090909090909091,2.0,-0.7272727272727273
32,44,25,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,26,32,704,704,1.0,0.045454545454545456,0.045454545454545456,1.0,-0.9090909090909091
32,44,27,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,28,32,352,176,1.0,0.09090909090909091,0.18181818181818182,0.5,-0.7272727272727273
32,44,29,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,30,32,704,704,1.0,0.045454545454545456,0.045454545454545456,1.0,-0.9090909090909091
32,44,31,32,1408,1408,1.0,0.022727272727272728,0.022727272727272728,1.0,-0.9545454545454546
32,44,32,32,44,352,1.0,0.7272727272727273,0.09090909090909091,8.0,-0.18181818181818177
32,45,0,32,45,1440,1.0,0.7111111111111111,0.022222222222222223,32.0,-0.2666666666666666
32,45,1,32,1440,720,1.0,0.022222222222222223,0.044444444444444446,0.5,-0.9333333333333333
32,45,2,32,720,1440,1.0,0.044444444444444446,0.022222222222222223,2.0,-0.9333333333333333
32,45,3,32,1440,90,1.0,0.022222222222222223,0.35555555555555557,0.0625,-0.6222222222222222
32,45,4,32,360,1440,1.0,0.08888888888888889,0.022222222222222223,4.0,-0.8888888888888888
32,45,5,32,1440,720,1.0,0.022222222222222223,0.044444444444444446,0.5,-0.9333333333333333
32,45,6,32,720,1440,1.0,0.044444444444444446,0.022222222222222223,2.0,-0.9333333333333333
32,45,7,32,1440,360,1.0,0.022222222222222223,0.08888888888888889,0.25,-0.8888888888888888
32,45,8,32,180,1440,1.0,0.17777777777777778,0.022222222222222223,8.0,-0.8
32,45,9,32,1440,720,1.0,0.022222222222222223,0.044444444444444446,0.5,-0.9333333333333333
32,45,10,32,720,1440,1.0,0.044444444444444446,0.022222222222222223,2.0,-0.9333333333333333
32,45,11,32,1440,180,1.0,0.022222222222222223,0.17777777777777778,0.125,-0.8
32,45,12,32,360,1440,1.0,0.08888888888888889,0.022222222222222223,4.0,-0.8888888888888888
32,45,13,32,1440,720,1.0,0.022222222222222223,0.044444444444444446,0.5,-0.9333333333333333
32,45,14,32,720,1440,1.0,0.044444444444444446,0.022222222222222223,2.0,-0.9333333333333333
32,45,15,32,1440,360,1.0,0.022222222222222223,0.08888888888888889,0.25,-0.8888888888888888
32,45,16,32,90,1440,1.0,0.35555555555555557,0.022222222222222223,16.0,-0.6222222222222222
32,45,17,32,1440,720,1.0,0.022222222222222223,0.044444444444444446,0.5,-0.9333333333333333
32,45,18,32,720,1440,1.0,0.044444444444444446,0.022222222222222223,2.0,-0.9333333333333333
32,45,19,32,1440,45,1.0,0.022222222222222223,0.7111111111111111,0.03125,-0.2666666666666666
32,45,20,32,360,1440,1.0,0.08888888888888889,0.022222222222222223,4.0,-0.8888888888888888
32,45,21,32,1440,720,1.0,0.022222222222222223,0.044444444444444446,0.5,-0.9333333333333333
32,45,22,32,720,1440,1.0,0.044444444444444446,0.022222222222222223,2.0,-0.9333333333333333
32,45,23,32,1440,360,1.0,0.022222222222222223,0.08888888888888889,0.25,-0.8888888888888888
32,45,24,32,180,1440,1.0,0.17777777777777778,0.022222222222222223,8.0,-0.8
32,45,25,32,1440,720,1.0,0.022222222222222223,0.044444444444444446,0.5,-0.9333333333333333
32,45,26,32,720,1440,1.0,0.044444444444444446,0.022222222222222223,2.0,-0.9333333333333333
32,45,27,32,1440,180,1.0,0.022222222222222223,0.17777777777777778,0.125,-0.8
32,45,28,32,360,1440,1.0,0.08888888888888889,0.022222222222222223,4.0,-0.8888888888888888
32,45,29,32,1440,720,1.0,0.022222222222222223,0.044444444444444446,0.5,-0.9333333333333333
32,45,30,32,720,1440,1.0,0.044444444444444446,0.022222222222222223,2.0,-0.9333333333333333
32,45,31,32,1440,360,1.0,0.022222222222222223,0.08888888888888889,0.25,-0.8888888888888888
32,45,32,32,45,1440,1.0,0.7111111111111111,0.022222222222222223,32.0,-0.2666666666666666
32,46,0,32,46,736,1.0,0.6956521739130435,0.043478260869565216,16.0,-0.26086956521739135
32,46,1,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,2,32,736,92,1.0,0.043478260869565216,0.34782608695652173,0.125,-0.6086956521739131
32,46,3,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,4,32,368,736,1.0,0.08695652173913043,0.043478260869565216,2.0,-0.8695652173913043
32,46,5,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,6,32,736,368,1.0,0.043478260869565216,0.08695652173913043,0.5,-0.8695652173913043
32,46,7,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,8,32,184,736,1.0,0.17391304347826086,0.043478260869565216,4.0,-0.782608695652174
32,46,9,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,10,32,736,184,1.0,0.043478260869565216,0.17391304347826086,0.25,-0.782608695652174
32,46,11,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,12,32,368,736,1.0,0.08695652173913043,0.043478260869565216,2.0,-0.8695652173913043
32,46,13,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,14,32,736,368,1.0,0.043478260869565216,0.08695652173913043,0.5,-0.8695652173913043
32,46,15,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,16,32,92,736,1.0,0.34782608695652173,0.043478260869565216,8.0,-0.6086956521739131
32,46,17,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,18,32,736,46,1.0,0.043478260869565216,0.6956521739130435,0.0625,-0.26086956521739135
32,46,19,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,20,32,368,736,1.0,0.08695652173913043,0.043478260869565216,2.0,-0.8695652173913043
32,46,21,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,22,32,736,368,1.0,0.043478260869565216,0.08695652173913043,0.5,-0.8695652173913043
32,46,23,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,24,32,184,736,1.0,0.17391304347826086,0.043478260869565216,4.0,-0.782608695652174
32,46,25,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,26,32,736,184,1.0,0.043478260869565216,0.17391304347826086,0.25,-0.782608695652174
32,46,27,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,28,32,368,736,1.0,0.08695652173913043,0.043478260869565216,2.0,-0.8695652173913043
32,46,29,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,30,32,736,368,1.0,0.043478260869565216,0.08695652173913043,0.5,-0.8695652173913043
32,46,31,32,1472,1472,1.0,0.021739130434782608,0.021739130434782608,1.0,-0.9565217391304348
32,46,32,32,46,736,1.0,0.6956521739130435,0.043478260869565216,16.0,-0.26086956521739135
32,47,0,32,47,1504,1.0,0.6808510638297872,0.02127659574468085,32.0,-0.2978723404255319
32,47,1,32,1504,94,1.0,0.02127659574468085,0.3404255319148936,0.0625,-0.6382978723404256
32,47,2,32,752,1504,1.0,0.0425531914893617,0.02127659574468085,2.0,-0.9361702127659575
32,47,3,32,1504,752,1.0,0.02127659574468085,0.0425531914893617,0.5,-0.9361702127659575
32,47,4,32,376,1504,1.0,0.0851063829787234,0.02127659574468085,4.0,-0.8936170212765957
32,47,5,32,1504,376,1.0,0.02127659574468085,0.0851063829787234,0.25,-0.8936170212765957
32,47,6,32,752,1504,1.0,0.0425531914893617,0.02127659574468085,2.0,-0.9361702127659575
32,47,7,32,1504,752,1.0,0.02127659574468085,0.0425531914893617,0.5,-0.9361702127659575
32,47,8,32,188,1504,1.0,0.1702127659574468,0.02127659574468085,8.0,-0.8085106382978724
32,47,9,32,1504,188,1.0,0.02127659574468085,0.1702127659574468,0.125,-0.8085106382978724
32,47,10,32,752,1504,1.0,0.0425531914893617,0.02127659574468085,2.0,-0.9361702127659575
32,47,11,32,1504,752,1.0,0.02127659574468085,0.0425531914893617,0.5,-0.9361702127659575
32,47,12,32,376,1504,1.0,0.0851063829787234,0.02127659574468085,4.0,-0.8936170212765957
32,47,13,32,1504,376,1.0,0.02127659574468085,0.0851063829787234,0.25,-0.8936170212765957
32,47,14,32,752,1504,1.0,0.0425531914893617,0.02127659574468085,2.0,-0.9361702127659575
32,47,15,32,1504,752,1.0,0.02127659574468085,0.0425531914893617,0.5,-0.9361702127659575
32,47,16,32,94,1504,1.0,0.3404255319148936,0.02127659574468085,16.0,-0.6382978723404256
32,47,17,32,1504,47,1.0,0.02127659574468085,0.6808510638297872,0.03125,-0.2978723404255319
32,47,18,32,752,1504,1.0,0.0425531914893617,0.02127659574468085,2.0,-0.9361702127659575
32,47,19,32,1504,752,1.0,0.02127659574468085,0.0425531914893617,0.5,-0.9361702127659575
32,47,20,32,376,1504,1.0,0.0851063829787234,0.02127659574468085,4.0,-0.8936170212765957
32,47,21,32,1504,376,1.0,0.02127659574468085,0.0851063829787234,0.25,-0.8936170212765957
32,47,22,32,752,1504,1.0,0.0425531914893617,0.02127659574468085,2.0,-0.9361702127659575
32,47,23,32,1504,752,1.0,0.02127659574468085,0.0425531914893617,0.5,-0.9361702127659575
32,47,24,32,188,1504,1.0,0.1702127659574468,0.02127659574468085,8.0,-0.8085106382978724
32,47,25,32,1504,188,1.0,0.02127659574468085,0.1702127659574468,0.125,-0.8085106382978724
32,47,26,32,752,1504,1.0,0.0425531914893617,0.02127659574468085,2.0,-0.9361702127659575
32,47,27,32,1504,752,1.0,0.02127659574468085,0.0425531914893617,0.5,-0.9361702127659575
32,47,28,32,376,1504,1.0,0.0851063829787234,0.02127659574468085,4.0,-0.8936170212765957
32,47,29,32,1504,376,1.0,0.02127659574468085,0.0851063829787234,0.25,-0.8936170212765957
32,47,30,32,752,1504,1.0,0.0425531914893617,0.02127659574468085,2.0,-0.9361702127659575
32,47,31,32,1504,752,1.0,0.02127659574468085,0.0425531914893617,0.5,-0.9361702127659575
32,47,32,32,47,1504,1.0,0.6808510638297872,0.02127659574468085,32.0,-0.2978723404255319
32,48,0,32,48,96,1.0,0.6666666666666666,0.3333333333333333,2.0,0.0
32,48,1,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,2,32,768,768,1.0,0.041666666666666664,0.041666666666666664,1.0,-0.9166666666666666
32,48,3,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,4,32,384,384,1.0,0.08333333333333333,0.08333333333333333,1.0,-0.8333333333333334
32,48,5,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,6,32,768,768,1.0,0.041666666666666664,0.041666666666666664,1.0,-0.9166666666666666
32,48,7,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,8,32,192,192,1.0,0.16666666666666666,0.16666666666666666,1.0,-0.6666666666666667
32,48,9,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,10,32,768,768,1.0,0.041666666666666664,0.041666666666666664,1.0,-0.9166666666666666
32,48,11,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,12,32,384,384,1.0,0.08333333333333333,0.08333333333333333,1.0,-0.8333333333333334
32,48,13,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,14,32,768,768,1.0,0.041666666666666664,0.041666666666666664,1.0,-0.9166666666666666
32,48,15,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,16,32,96,48,1.0,0.3333333333333333,0.6666666666666666,0.5,0.0
32,48,17,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,18,32,768,768,1.0,0.041666666666666664,0.041666666666666664,1.0,-0.9166666666666666
32,48,19,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,20,32,384,384,1.0,0.08333333333333333,0.08333333333333333,1.0,-0.8333333333333334
32,48,21,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,22,32,768,768,1.0,0.041666666666666664,0.041666666666666664,1.0,-0.9166666666666666
32,48,23,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,24,32,192,192,1.0,0.16666666666666666,0.16666666666666666,1.0,-0.6666666666666667
32,48,25,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,26,32,768,768,1.0,0.041666666666666664,0.041666666666666664,1.0,-0.9166666666666666
32,48,27,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,28,32,384,384,1.0,0.08333333333333333,0.08333333333333333,1.0,-0.8333333333333334
32,48,29,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,30,32,768,768,1.0,0.041666666666666664,0.041666666666666664,1.0,-0.9166666666666666
32,48,31,32,1536,1536,1.0,0.020833333333333332,0.020833333333333332,1.0,-0.9583333333333334
32,48,32,32,48,96,1.0,0.6666666666666666,0.3333333333333333,2.0,0.0
