r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.6000000000	0.8000000000	0.5624325584	0.7531037986	0.3453003958	1.0444505473	1.1678082215	0.9293338848	0.9884599731	1.0000000000	0.9028638474	0.9884599731	0.9028638474	-0.0116071298	0.0000000000	-0.0097706747	-0.0116071298	-0.0097706747	0.0001347255	0.0000000000	0.0000954661	0.0001347255	0.0000954661	0.0002301915	0.0002301915	0.0004603831
0.6000000000	0.8133333333	0.5578769374	0.7518552700	0.3433676193	1.0392152967	1.1699427281	0.9324346288	0.9877163525	1.0000000000	0.9026060804	0.9877163525	0.9026060804	-0.0123597151	0.0000000000	-0.0100562148	-0.0123597151	-0.0100562148	0.0001527626	0.0000000000	0.0001011275	0.0001527626	0.0001011275	0.0002538900	0.0002538900	0.0005077800
0.6000000000	0.8266666667	0.5533818862	0.7505917307	0.3414623383	1.0340456318	1.1720487611	0.9354982606	0.9869759073	1.0000000000	0.9023475960	0.9869759073	0.9023475960	-0.0131096498	0.0000000000	-0.0103426314	-0.0131096498	-0.0103426314	0.0001718629	0.0000000000	0.0001069700	0.0001718629	0.0001069700	0.0002788329	0.0002788329	0.0005576659
0.6000000000	0.8400000000	0.5489463361	0.7493140041	0.3395839152	1.0289402209	1.1741269373	0.9385254954	0.9862386250	1.0000000000	0.9020884094	0.9862386250	0.9020884094	-0.0138569405	0.0000000000	-0.0106299086	-0.0138569405	-0.0106299086	0.0001920148	0.0000000000	0.0001129950	0.0001920148	0.0001129950	0.0003050098	0.0003050098	0.0006100195
0.6000000000	0.8533333333	0.5445692396	0.7480228792	0.3377317328	1.0238977692	1.1761778552	0.9415170292	0.9855044919	1.0000000000	0.9018285354	0.9855044919	0.9018285354	-0.0146015944	0.0000000000	-0.0109180304	-0.0146015944	-0.0109180304	0.0002132066	0.0000000000	0.0001192034	0.0002132066	0.0001192034	0.0003324099	0.0003324099	0.0006648199
0.6000000000	0.8666666667	0.5402495706	0.7467191125	0.3359051938	1.0189170183	1.1782020953	0.9444735399	0.9847734937	1.0000000000	0.9015679889	0.9847734937	0.9015679889	-0.0153436199	0.0000000000	-0.0112069813	-0.0153436199	-0.0112069813	0.0002354267	0.0000000000	0.0001255964	0.0002354267	0.0001255964	0.0003610231	0.0003610231	0.0007220462
0.6000000000	0.8800000000	0.5359863238	0.7454034296	0.3341037195	1.0139967446	1.1802002212	0.9473956878	0.9840456152	1.0000000000	0.9013067840	0.9840456152	0.9013067840	-0.0160830261	0.0000000000	-0.0114967462	-0.0160830261	-0.0114967462	0.0002586637	0.0000000000	0.0001321752	0.0002586637	0.0001321752	0.0003908389	0.0003908389	0.0007816778
0.6000000000	0.8933333333	0.5317785141	0.7440765257	0.3323267493	1.0091357578	1.1821727799	0.9502841158	0.9833208406	1.0000000000	0.9010449349	0.9833208406	0.9010449349	-0.0168198229	0.0000000000	-0.0117873100	-0.0168198229	-0.0117873100	0.0002829064	0.0000000000	0.0001389407	0.0002829064	0.0001389407	0.0004218471	0.0004218471	0.0008436942
0.6000000000	0.9066666667	0.5276251766	0.7427390680	0.3305737400	1.0043329003	1.1841203027	0.9531394505	0.9825991532	1.0000000000	0.9007824553	0.9825991532	0.9007824553	-0.0175540210	0.0000000000	-0.0120786582	-0.0175540210	-0.0120786582	0.0003081437	0.0000000000	0.0001458940	0.0003081437	0.0001458940	0.0004540376	0.0004540376	0.0009080753
0.6000000000	0.9200000000	0.5235253659	0.7413916960	0.3288441652	0.9995870456	1.1860433056	0.9559623024	0.9818805360	1.0000000000	0.9005193587	0.9818805360	0.9005193587	-0.0182856318	0.0000000000	-0.0123707765	-0.0182856318	-0.0123707765	0.0003343643	0.0000000000	0.0001530361	0.0003343643	0.0001530361	0.0004874004	0.0004874004	0.0009748009
0.6000000000	0.9333333333	0.5194781560	0.7400350231	0.3271375143	0.9948970974	1.1879422897	0.9587532664	0.9811649711	1.0000000000	0.9002556583	0.9811649711	0.9002556583	-0.0190146673	0.0000000000	-0.0126636509	-0.0190146673	-0.0126636509	0.0003615576	0.0000000000	0.0001603681	0.0003615576	0.0001603681	0.0005219256	0.0005219256	0.0010438513
0.6000000000	0.9466666667	0.5154826394	0.7386696376	0.3254532924	0.9902619887	1.1898177422	0.9615129227	0.9804524404	1.0000000000	0.8999913670	0.9804524404	0.8999913670	-0.0197411400	0.0000000000	-0.0129572676	-0.0197411400	-0.0129572676	0.0003897126	0.0000000000	0.0001678908	0.0003897126	0.0001678908	0.0005576034	0.0005576034	0.0011152068
0.6000000000	0.9600000000	0.5115379275	0.7372961040	0.3237910190	0.9856806804	1.1916701365	0.9642418367	0.9797429251	1.0000000000	0.8997264974	0.9797429251	0.8997264974	-0.0204650630	0.0000000000	-0.0132516133	-0.0204650630	-0.0132516133	0.0004188188	0.0000000000	0.0001756053	0.0004188188	0.0001756053	0.0005944241	0.0005944241	0.0011888481
0.6000000000	0.9733333333	0.5076431494	0.7359149636	0.3221502282	0.9811521609	1.1934999328	0.9669405599	0.9790364062	1.0000000000	0.8994610619	0.9790364062	0.8994610619	-0.0211864500	0.0000000000	-0.0135466748	-0.0211864500	-0.0135466748	0.0004488657	0.0000000000	0.0001835124	0.0004488657	0.0001835124	0.0006323781	0.0006323781	0.0012647561
0.6000000000	0.9866666667	0.5037974521	0.7345267357	0.3205304677	0.9766754448	1.1953075787	0.9696096301	0.9783328642	1.0000000000	0.8991950725	0.9783328642	0.8991950725	-0.0219053149	0.0000000000	-0.0138424394	-0.0219053149	-0.0138424394	0.0004798428	0.0000000000	0.0001916131	0.0004798428	0.0001916131	0.0006714559	0.0006714559	0.0013429119
0.6000000000	1.0000000000	0.5000000000	0.7331319186	0.3189312984	0.9722495721	1.1970935095	0.9722495721	0.9776322792	1.0000000000	0.8989285412	0.9776322792	0.8989285412	-0.0226216723	0.0000000000	-0.0141388943	-0.0226216723	-0.0141388943	0.0005117401	0.0000000000	0.0001999083	0.0005117401	0.0001999083	0.0007116484	0.0007116484	0.0014232968
0.6000000000	1.0133333333	0.4962499743	0.7317309902	0.3173522938	0.9678736075	1.1988581485	0.9748608976	0.9769346312	1.0000000000	0.8986614794	0.9769346312	0.8986614794	-0.0233355369	0.0000000000	-0.0144360275	-0.0233355369	-0.0144360275	0.0005445473	0.0000000000	0.0002083989	0.0005445473	0.0002083989	0.0007529462	0.0007529462	0.0015058923
0.6000000000	1.0266666667	0.4925465729	0.7303244091	0.3157930399	0.9635466394	1.2006019079	0.9774441063	0.9762398996	1.0000000000	0.8983938984	0.9762398996	0.8983938984	-0.0240469240	0.0000000000	-0.0147338269	-0.0240469240	-0.0147338269	0.0005782546	0.0000000000	0.0002170857	0.0005782546	0.0002170857	0.0007953402	0.0007953402	0.0015906804
0.6000000000	1.0400000000	0.4888890099	0.7289126152	0.3142531341	0.9592677793	1.2023251886	0.9799996857	0.9755480640	1.0000000000	0.8981258094	0.9755480640	0.8981258094	-0.0247558490	0.0000000000	-0.0150322807	-0.0247558490	-0.0150322807	0.0006128521	0.0000000000	0.0002259695	0.0006128521	0.0002259695	0.0008388215	0.0008388215	0.0016776430
0.6000000000	1.0533333333	0.4852765155	0.7274960309	0.3127321855	0.9550361611	1.2040283809	0.9825281116	0.9748591034	1.0000000000	0.8978572230	0.9748591034	0.8978572230	-0.0254623278	0.0000000000	-0.0153313774	-0.0254623278	-0.0153313774	0.0006483301	0.0000000000	0.0002350511	0.0006483301	0.0002350511	0.0008833813	0.0008833813	0.0017667625
0.6000000000	1.0666666667	0.4817083352	0.7260750611	0.3112298140	0.9508509400	1.2057118650	0.9850298486	0.9741729967	1.0000000000	0.8975881498	0.9741729967	0.8975881498	-0.0261663764	0.0000000000	-0.0156311060	-0.0261663764	-0.0156311060	0.0006846793	0.0000000000	0.0002443315	0.0006846793	0.0002443315	0.0009290107	0.0009290107	0.0018580215
0.6000000000	1.0800000000	0.4781837300	0.7246500946	0.3097456501	0.9467112923	1.2073760109	0.9875053504	0.9734897229	1.0000000000	0.8973186002	0.9734897229	0.8973186002	-0.0268680110	0.0000000000	-0.0159314554	-0.0268680110	-0.0159314554	0.0007218900	0.0000000000	0.0002538113	0.0007218900	0.0002538113	0.0009757013	0.0009757013	0.0019514026
0.6000000000	1.0933333333	0.4747019756	0.7232215042	0.3082793344	0.9426164144	1.2090211792	0.9899550600	0.9728092606	1.0000000000	0.8970485843	0.9728092606	0.8970485843	-0.0275672483	0.0000000000	-0.0162324150	-0.0275672483	-0.0162324150	0.0007599532	0.0000000000	0.0002634913	0.0007599532	0.0002634913	0.0010234445	0.0010234445	0.0020468889
0.6000000000	1.1066666667	0.4712623624	0.7217896479	0.3068305175	0.9385655224	1.2106477209	0.9923794103	0.9721315884	1.0000000000	0.8967781118	0.9721315884	0.8967781118	-0.0282641047	0.0000000000	-0.0165339742	-0.0282641047	-0.0165339742	0.0007988596	0.0000000000	0.0002733723	0.0007988596	0.0002733723	0.0010722319	0.0010722319	0.0021444638
0.6000000000	1.1200000000	0.4678641950	0.7203548690	0.3053988592	0.9345578514	1.2122559783	0.9947788239	0.9714566847	1.0000000000	0.8965071924	0.9714566847	0.8965071924	-0.0289585972	0.0000000000	-0.0168361229	-0.0289585972	-0.0168361229	0.0008386004	0.0000000000	0.0002834550	0.0008386004	0.0002834550	0.0011220554	0.0011220554	0.0022441108
0.6000000000	1.1333333333	0.4645067920	0.7189174969	0.3039840289	0.9305926548	1.2138462849	0.9971537138	0.9707845279	1.0000000000	0.8962358355	0.9707845279	0.8962358355	-0.0296507427	0.0000000000	-0.0171388510	-0.0296507427	-0.0171388510	0.0008791665	0.0000000000	0.0002937402	0.0008791665	0.0002937402	0.0011729068	0.0011729068	0.0023458135
0.6000000000	1.1466666667	0.4611894856	0.7174778479	0.3025857043	0.9266692039	1.2154189658	0.9995044838	0.9701150965	1.0000000000	0.8959640503	0.9701150965	0.8959640503	-0.0303405584	0.0000000000	-0.0174421489	-0.0303405584	-0.0174421489	0.0009205495	0.0000000000	0.0003042286	0.0009205495	0.0003042286	0.0012247780	0.0012247780	0.0024495561
0.6000000000	1.1600000000	0.4579116212	0.7160362252	0.3012035721	0.9227867873	1.2169743380	1.0018315283	0.9694483686	1.0000000000	0.8956918458	0.9694483686	0.8956918458	-0.0310280614	0.0000000000	-0.0177460069	-0.0310280614	-0.0177460069	0.0009627406	0.0000000000	0.0003149208	0.0009627406	0.0003149208	0.0012776614	0.0012776614	0.0025553227
0.6000000000	1.1733333333	0.4546725577	0.7145929198	0.2998373271	0.9189447104	1.2185127104	1.0041352329	0.9687843228	1.0000000000	0.8954192308	0.9687843228	0.8954192308	-0.0317132690	0.0000000000	-0.0180504157	-0.0317132690	-0.0180504157	0.0010057314	0.0000000000	0.0003258175	0.0010057314	0.0003258175	0.0013315489	0.0013315489	0.0026630979
0.6000000000	1.1866666667	0.4514716662	0.7131482111	0.2984866719	0.9151422946	1.2200343845	1.0064159745	0.9681229371	1.0000000000	0.8951462138	0.9681229371	0.8951462138	-0.0323961986	0.0000000000	-0.0183553663	-0.0323961986	-0.0183553663	0.0010495137	0.0000000000	0.0003369195	0.0010495137	0.0003369195	0.0013864332	0.0013864332	0.0027728663
0.6000000000	1.2000000000	0.4483083306	0.7117023668	0.2971513170	0.9113788776	1.2215396543	1.0086741218	0.9674641900	1.0000000000	0.8948728032	0.9674641900	0.8948728032	-0.0330768676	0.0000000000	-0.0186608498	-0.0330768676	-0.0186608498	0.0010940792	0.0000000000	0.0003482273	0.0010940792	0.0003482273	0.0014423065	0.0014423065	0.0028846130
0.6000000000	1.2133333333	0.4451819470	0.7102556439	0.2958309804	0.9076538118	1.2230288067	1.0109100351	0.9668080599	1.0000000000	0.8945990072	0.9668080599	0.8945990072	-0.0337552935	0.0000000000	-0.0189668574	-0.0337552935	-0.0189668574	0.0011394198	0.0000000000	0.0003597417	0.0011394198	0.0003597417	0.0014991615	0.0014991615	0.0029983230
0.6000000000	1.2266666667	0.4420919234	0.7088082890	0.2945253871	0.9039664650	1.2245021216	1.0131240670	0.9661545249	1.0000000000	0.8943248339	0.9661545249	0.8943248339	-0.0344314939	0.0000000000	-0.0192733806	-0.0344314939	-0.0192733806	0.0011855278	0.0000000000	0.0003714632	0.0011855278	0.0003714632	0.0015569910	0.0015569910	0.0031139819
0.6000000000	1.2400000000	0.4390376793	0.7073605386	0.2932342692	0.9003162191	1.2259598721	1.0153165623	0.9655035637	1.0000000000	0.8940502910	0.9655035637	0.8940502910	-0.0351054861	0.0000000000	-0.0195804111	-0.0351054861	-0.0195804111	0.0012323952	0.0000000000	0.0003833925	0.0012323952	0.0003833925	0.0016157877	0.0016157877	0.0032315753
0.6000000000	1.2533333333	0.4360186458	0.7059126194	0.2919573656	0.8967024702	1.2274023251	1.0174878583	0.9648551546	1.0000000000	0.8937753862	0.9648551546	0.8937753862	-0.0357772877	0.0000000000	-0.0198879409	-0.0357772877	-0.0198879409	0.0012800143	0.0000000000	0.0003955302	0.0012800143	0.0003955302	0.0016755445	0.0016755445	0.0033510890
0.6000000000	1.2666666667	0.4330342652	0.7044647491	0.2906944217	0.8931246277	1.2288297407	1.0196382852	0.9642092763	1.0000000000	0.8935001270	0.9642092763	0.8935001270	-0.0364469164	0.0000000000	-0.0201959619	-0.0364469164	-0.0201959619	0.0013283777	0.0000000000	0.0004078769	0.0013283777	0.0004078769	0.0017362546	0.0017362546	0.0034725092
0.6000000000	1.2800000000	0.4300839904	0.7030171361	0.2894451891	0.8895821146	1.2302423732	1.0217681657	0.9635659072	1.0000000000	0.8932245206	0.9635659072	0.8932245206	-0.0371143895	0.0000000000	-0.0205044665	-0.0371143895	-0.0205044665	0.0013774779	0.0000000000	0.0004204331	0.0013774779	0.0004204331	0.0017979111	0.0017979111	0.0035958221
0.6000000000	1.2933333333	0.4271672854	0.7015699807	0.2882094256	0.8860743665	1.2316404710	1.0238778162	0.9629250263	1.0000000000	0.8929485743	0.9629250263	0.8929485743	-0.0377797246	0.0000000000	-0.0208134470	-0.0377797246	-0.0208134470	0.0014273076	0.0000000000	0.0004331996	0.0014273076	0.0004331996	0.0018605072	0.0018605072	0.0037210143
0.6000000000	1.3066666667	0.4242836242	0.7001234745	0.2869868950	0.8826008314	1.2330242764	1.0259675458	0.9622866121	1.0000000000	0.8926722950	0.9622866121	0.8926722950	-0.0384429391	0.0000000000	-0.0211228960	-0.0384429391	-0.0211228960	0.0014778596	0.0000000000	0.0004461767	0.0014778596	0.0004461767	0.0019240363	0.0019240363	0.0038480726
0.6000000000	1.3200000000	0.4214324914	0.6986778014	0.2857773668	0.8791609696	1.2343940264	1.0280376576	0.9616506437	1.0000000000	0.8923956896	0.9616506437	0.8923956896	-0.0391040505	0.0000000000	-0.0214328062	-0.0391040505	-0.0214328062	0.0015291268	0.0000000000	0.0004593652	0.0015291268	0.0004593652	0.0019884919	0.0019884919	0.0039769839
0.6000000000	1.3333333333	0.4186133812	0.6972331377	0.2845806161	0.8757542532	1.2357499524	1.0300884480	0.9610171001	1.0000000000	0.8921187647	0.9610171001	0.8921187647	-0.0397630761	0.0000000000	-0.0217431707	-0.0397630761	-0.0217431707	0.0015811022	0.0000000000	0.0004727655	0.0015811022	0.0004727655	0.0020538677	0.0020538677	0.0041077354
0.6000000000	1.3466666667	0.4158257978	0.6957896524	0.2833964232	0.8723801656	1.2370922807	1.0321202073	0.9603859603	1.0000000000	0.8918415268	0.9603859603	0.8918415268	-0.0404200333	0.0000000000	-0.0220539824	-0.0404200333	-0.0220539824	0.0016337791	0.0000000000	0.0004863781	0.0016337791	0.0004863781	0.0021201572	0.0021201572	0.0042403145
0.6000000000	1.3600000000	0.4130692548	0.6943475073	0.2822245739	0.8690382013	1.2384212322	1.0341332200	0.9597572036	1.0000000000	0.8915639824	0.9597572036	0.8915639824	-0.0410749394	0.0000000000	-0.0223652345	-0.0410749394	-0.0223652345	0.0016871506	0.0000000000	0.0005002037	0.0016871506	0.0005002037	0.0021873544	0.0021873544	0.0043747087
0.6000000000	1.3733333333	0.4103432753	0.6929068575	0.2810648589	0.8657278658	1.2397370232	1.0361277645	0.9591308095	1.0000000000	0.8912861377	0.9591308095	0.8912861377	-0.0417278115	0.0000000000	-0.0226769206	-0.0417278115	-0.0226769206	0.0017412102	0.0000000000	0.0005142427	0.0017412102	0.0005142427	0.0022554530	0.0022554530	0.0045109060
0.6000000000	1.3866666667	0.4076473913	0.6914678516	0.2799170738	0.8624486751	1.2410398648	1.0381041136	0.9585067572	1.0000000000	0.8910079987	0.9585067572	0.8910079987	-0.0423786667	0.0000000000	-0.0229890339	-0.0423786667	-0.0229890339	0.0017959514	0.0000000000	0.0005284957	0.0017959514	0.0005284957	0.0023244471	0.0023244471	0.0046488941
0.6000000000	1.4000000000	0.4049811439	0.6900306320	0.2787810192	0.8592001554	1.2423299637	1.0400625346	0.9578850266	1.0000000000	0.8907295716	0.9578850266	0.8907295716	-0.0430275222	0.0000000000	-0.0233015683	-0.0430275222	-0.0233015683	0.0018513677	0.0000000000	0.0005429631	0.0018513677	0.0005429631	0.0023943307	0.0023943307	0.0047886615
0.6133333333	0.6000000000	0.6386603380	0.7750469075	0.3756605980	1.1345388873	1.1254788403	0.8815749260	1.0007924719	1.0000000000	0.9071063738	1.0007924719	0.9071063738	0.0007921581	0.0000000000	-0.0050827145	0.0007921581	-0.0050827145	0.0000006275	0.0000000000	0.0000258340	0.0000006275	0.0000258340	0.0000264615	0.0000264615	0.0000529230
0.6133333333	0.6133333333	0.6330584854	0.7741039685	0.3732518581	1.1281470934	1.1281470934	0.8852984668	1.0000000000	1.0000000000	0.9068598278	1.0000000000	0.9068598278	0.0000000000	0.0000000000	-0.0053545453	0.0000000000	-0.0053545453	0.0000000000	0.0000000000	0.0000286712	0.0000000000	0.0000286712	0.0000286712	0.0000286712	0.0000573423
0.6133333333	0.6266666667	0.6275360651	0.7731294031	0.3708826225	1.1218457359	1.1307748827	0.8889720350	0.9992107635	1.0000000000	0.9066124281	0.9992107635	0.9066124281	-0.0007895481	0.0000000000	-0.0056273917	-0.0007895481	-0.0056273917	0.0000006234	0.0000000000	0.0000316675	0.0000006234	0.0000316675	0.0000322909	0.0000322909	0.0000645818
0.6133333333	0.6400000000	0.6220916361	0.7721247490	0.3685518349	1.1156327400	1.1333632045	0.8925967091	0.9984247749	1.0000000000	0.9063641879	0.9984247749	0.9063641879	-0.0015764670	0.0000000000	-0.0059012399	-0.0015764670	-0.0059012399	0.0000024852	0.0000000000	0.0000348246	0.0000024852	0.0000348246	0.0000373099	0.0000373099	0.0000746198
0.6133333333	0.6533333333	0.6167237839	0.7710914778	0.3662584781	1.1095060969	1.1359130212	0.8961735355	0.9976420438	1.0000000000	0.9061151209	0.9976420438	0.9061151209	-0.0023607405	0.0000000000	-0.0061760756	-0.0023607405	-0.0061760756	0.0000055731	0.0000000000	0.0000381439	0.0000055731	0.0000381439	0.0000437170	0.0000437170	0.0000874340
0.6133333333	0.6666666667	0.6114311208	0.7700309971	0.3640015723	1.1034638607	1.1384252631	0.8997035298	0.9968625773	1.0000000000	0.9058652407	0.9968625773	0.9058652407	-0.0031423547	0.0000000000	-0.0064518846	-0.0031423547	-0.0064518846	0.0000098744	0.0000000000	0.0000416268	0.0000098744	0.0000416268	0.0000515012	0.0000515012	0.0001030024
0.6133333333	0.6800000000	0.6062122854	0.7689446543	0.3617801729	1.0975041462	1.1409008291	0.9031876783	0.9960863801	1.0000000000	0.9056145612	0.9960863801	0.9056145612	-0.0039212981	0.0000000000	-0.0067286523	-0.0039212981	-0.0067286523	0.0000153766	0.0000000000	0.0000452748	0.0000153766	0.0000452748	0.0000606513	0.0000606513	0.0001213027
0.6133333333	0.6933333333	0.6010659424	0.7678337387	0.3595933694	1.0916251264	1.1433405886	0.9066269387	0.9953134548	1.0000000000	0.9053630961	0.9953134548	0.9053630961	-0.0046975615	0.0000000000	-0.0070063642	-0.0046975615	-0.0070063642	0.0000220671	0.0000000000	0.0000490891	0.0000220671	0.0000490891	0.0000711562	0.0000711562	0.0001423124
0.6133333333	0.7066666667	0.5959907824	0.7666994848	0.3574402834	1.0858250299	1.1457453825	0.9100222412	0.9945438017	1.0000000000	0.9051108593	0.9945438017	0.9051108593	-0.0054711377	0.0000000000	-0.0072850060	-0.0054711377	-0.0072850060	0.0000299333	0.0000000000	0.0000530713	0.0000299333	0.0000530713	0.0000830047	0.0000830047	0.0001660093
0.6133333333	0.7200000000	0.5909855216	0.7655430743	0.3553200676	1.0801021394	1.1481160245	0.9133744897	0.9937774195	1.0000000000	0.9048578646	0.9937774195	0.9048578646	-0.0062420214	0.0000000000	-0.0075645630	-0.0062420214	-0.0075645630	0.0000389628	0.0000000000	0.0000572226	0.0000389628	0.0000572226	0.0000961854	0.0000961854	0.0001923709
0.6133333333	0.7333333333	0.5860489012	0.7643656388	0.3532319038	1.0744547890	1.1504533021	0.9166845625	0.9930143049	1.0000000000	0.9046041257	0.9930143049	0.9046041257	-0.0070102093	0.0000000000	-0.0078450208	-0.0070102093	-0.0078450208	0.0000491430	0.0000000000	0.0000615444	0.0000491430	0.0000615444	0.0001106874	0.0001106874	0.0002213748
0.6133333333	0.7466666667	0.5811796874	0.7631682618	0.3511750024	1.0688813626	1.1527579776	0.9199533134	0.9922544531	1.0000000000	0.9043496564	0.9922544531	0.9043496564	-0.0077756994	0.0000000000	-0.0081263650	-0.0077756994	-0.0081263650	0.0000604615	0.0000000000	0.0000660378	0.0000604615	0.0000660378	0.0001264993	0.0001264993	0.0002529986
