L_x 8
L_y 8
T_x 0
T_y 0
N_cell 64
N_t 1
K1 1.000000000000e+00
K2 1.000000000000e+00
K3 1.000000000000e+00
Kt 5.000000000000e-01
beta 2.412842204150e-01
mag 5.305031250000e-01 2.589550983452e-03 10000
mag^2 3.484913085937e-01 2.624214191057e-03 10000
mag^4 1.903111933708e-01 2.187896124881e-03 10000
energy -1.543975000000e+00 5.149080130227e-03 10000
energy^2 2.648989062500e+00 1.699010170669e-02 10000
U4 7.164793725617e-01 6.787522057545e-03
m_susc 6.705774295898e-02 6.802791788936e-04
