L	K	U4	U4_err	m_susc	m_susc_err	dat
24	0.1607142857	5.035185105501e-01	4.148270025680e-02	6.928959164273e-03	3.877561865861e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161_5EA89B7D.dat
24	0.1605714286	5.035185105501e-01	4.148270025680e-02	6.928959164273e-03	3.877561865861e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161_5EA89B7D.dat
24	0.1611428571	5.035185105501e-01	4.148270025680e-02	6.928959164273e-03	3.877561865861e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161_5EA89B7D.dat
24	0.1612857143	5.035185105501e-01	4.148270025680e-02	6.928959164273e-03	3.877561865861e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161_5EA89B7D.dat
32	0.1602857143	9.597960509828e-02	7.954396570828e-02	1.731814076286e-03	8.378139664381e-04	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx32_Ly32_Tx0_Ty0_Nt128_k0.160_0.160_0.160_kt0.160/Lx32_Ly32_Tx0_Ty0_Nt128_k0.160_0.160_0.160_kt0.160_5EACCF9D.dat
32	0.1604285714	2.618584954712e-01	3.913835543283e-02	1.954376252252e-03	9.029421246940e-04	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx32_Ly32_Tx0_Ty0_Nt128_k0.160_0.160_0.160_kt0.160/Lx32_Ly32_Tx0_Ty0_Nt128_k0.160_0.160_0.160_kt0.160_5EAC5534.dat
24	0.1610000000	5.035185105501e-01	4.148270025680e-02	6.928959164273e-03	3.877561865861e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161/Lx24_Ly24_Tx0_Ty0_Nt96_k0.161_0.161_0.161_kt0.161_5EA89B7D.dat
32	0.1601428571	2.618584954712e-01	3.913835543283e-02	1.954376252252e-03	9.029421246940e-04	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx32_Ly32_Tx0_Ty0_Nt128_k0.160_0.160_0.160_kt0.160/Lx32_Ly32_Tx0_Ty0_Nt128_k0.160_0.160_0.160_kt0.160_5EAC5534.dat
32	0.1600000000	2.618584954712e-01	3.913835543283e-02	1.954376252252e-03	9.029421246940e-04	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx32_Ly32_Tx0_Ty0_Nt128_k0.160_0.160_0.160_kt0.160/Lx32_Ly32_Tx0_Ty0_Nt128_k0.160_0.160_0.160_kt0.160_5EAC5534.dat
16	0.1620000000	6.106577341996e-01	3.440381863777e-02	1.327711017579e-02	7.038370897109e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx16_Ly16_Tx0_Ty0_Nt64_k0.162_0.162_0.162_kt0.162/Lx16_Ly16_Tx0_Ty0_Nt64_k0.162_0.162_0.162_kt0.162_5EAB4EE1.dat
16	0.1618571429	6.106577341996e-01	3.440381863777e-02	1.327711017579e-02	7.038370897109e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx16_Ly16_Tx0_Ty0_Nt64_k0.162_0.162_0.162_kt0.162/Lx16_Ly16_Tx0_Ty0_Nt64_k0.162_0.162_0.162_kt0.162_5EAB4EE1.dat
16	0.1617142857	4.129891399099e-01	3.860390037579e-02	1.155495346189e-02	5.284616166132e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx16_Ly16_Tx0_Ty0_Nt64_k0.162_0.162_0.162_kt0.162/Lx16_Ly16_Tx0_Ty0_Nt64_k0.162_0.162_0.162_kt0.162_5EA845D3.dat
16	0.1615714286	4.718150892151e-01	3.487250852618e-02	1.169944148511e-02	5.428719511886e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx16_Ly16_Tx0_Ty0_Nt64_k0.162_0.162_0.162_kt0.162/Lx16_Ly16_Tx0_Ty0_Nt64_k0.162_0.162_0.162_kt0.162_5EA83E3C.dat
16	0.1614285714	4.625987029346e-01	4.014724080162e-02	1.113888755441e-02	5.357517964951e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx16_Ly16_Tx0_Ty0_Nt64_k0.161_0.161_0.161_kt0.161/Lx16_Ly16_Tx0_Ty0_Nt64_k0.161_0.161_0.161_kt0.161_5EA8B885.dat
16	0.1608571429	4.625987029346e-01	4.014724080162e-02	1.113888755441e-02	5.357517964951e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx16_Ly16_Tx0_Ty0_Nt64_k0.161_0.161_0.161_kt0.161/Lx16_Ly16_Tx0_Ty0_Nt64_k0.161_0.161_0.161_kt0.161_5EA8B885.dat
16	0.1607142857	4.625987029346e-01	4.014724080162e-02	1.113888755441e-02	5.357517964951e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx16_Ly16_Tx0_Ty0_Nt64_k0.161_0.161_0.161_kt0.161/Lx16_Ly16_Tx0_Ty0_Nt64_k0.161_0.161_0.161_kt0.161_5EA8B885.dat
16	0.1605714286	4.625987029346e-01	4.014724080162e-02	1.113888755441e-02	5.357517964951e-03	out_binder_refine_160_162_nk15_ntraj1000_Nt4L/Lx16_Ly16_Tx0_Ty0_Nt64_k0.161_0.161_0.161_kt0.161/Lx16_Ly16_Tx0_Ty0_Nt64_k0.161_0.161_0.161_kt0.161_5EA8B885.dat
