r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
6.1136176657	10.2954742007	0.0756208636	0.7491293618	0.0503871726	0.6810584813	0.9903420540	1.4701921183	0.8400980778	0.8856361391	0.8178332763	0.9485815231	0.9234416260	-0.0115378513	-0.0012053818	-0.0075726755	-0.0103324696	-0.0063672937	0.0001331220	0.0000014529	0.0000573454	0.0001067599	0.0000405424	0.0001919204	0.0001473024	0.0003392227
6.5838959477	4.4123460860	0.1754777605	1.2150090309	0.0719638189	0.9745679798	0.7396616286	1.4273630451	0.9251178948	0.8914260334	0.8625913585	1.0377954649	0.9676533175	0.0848646876	0.0053108953	0.0457098936	0.0795537923	0.0403989983	0.0072020152	0.0000282056	0.0020893944	0.0063288059	0.0016320791	0.0093196152	0.0079608849	0.0172805001
6.5838959477	5.1477371003	0.1525388923	1.1259649648	0.0675314567	0.9255993462	0.7798511208	1.4361421866	0.9118686983	0.8912879221	0.8581006761	1.0230910525	0.9627648427	0.0704395129	0.0051559503	0.0404902581	0.0652835626	0.0353343078	0.0049617250	0.0000265838	0.0016394610	0.0042619435	0.0012485133	0.0066277698	0.0055104569	0.0121382267
6.5838959477	5.8831281147	0.1345325356	1.0522630725	0.0637524504	0.8824963714	0.8154607686	1.4436355135	0.9002304592	0.8908324189	0.8533444691	1.0105497287	0.9579180675	0.0575943007	0.0046447579	0.0349321258	0.0529495428	0.0302873680	0.0033171035	0.0000215738	0.0012202534	0.0028036541	0.0009173247	0.0045589307	0.0037209787	0.0082799094
6.5838959477	6.6185191290	0.1200390749	0.9899753456	0.0604797157	0.8441636691	0.8472982001	1.4501307844	0.8897659033	0.8902048553	0.8484409054	0.9995069090	0.9530850122	0.0459019025	0.0039400409	0.0291692636	0.0419618616	0.0252292228	0.0021069846	0.0000155239	0.0008508459	0.0017607978	0.0006365137	0.0029733545	0.0023973115	0.0053706660
6.5838959477	7.3539101433	0.1081349063	0.9364488696	0.0576091375	0.8097785176	0.8759820017	1.4558321343	0.8801839257	0.8894861772	0.8434515623	0.9895419943	0.9482458344	0.0350743965	0.0031323972	0.0232713031	0.0319419993	0.0201389059	0.0012302133	0.0000098119	0.0005415535	0.0010202913	0.0004055755	0.0017815787	0.0014258668	0.0032074456
6.5838959477	8.0893011577	0.0981932234	0.8898194341	0.0550645513	0.7787075023	0.9019959844	1.4608891669	0.8712824990	0.8887228385	0.8384093681	0.9803759523	0.9433867701	0.0249097674	0.0022738493	0.0172753147	0.0226359181	0.0150014654	0.0006204965	0.0000051704	0.0002984365	0.0005123848	0.0002250440	0.0009241034	0.0007374288	0.0016615322
6.5838959477	8.8246921720	0.0897737103	0.8487339559	0.0527887142	0.7504529160	0.9257252459	1.4654144917	0.8629167440	0.8879420522	0.8333323221	0.9718165075	0.9384985429	0.0152617181	0.0013949145	0.0112013361	0.0138668036	0.0098064216	0.0002329200	0.0000019458	0.0001254699	0.0001922882	0.0000961659	0.0003603358	0.0002884541	0.0006487899
6.5838959477	9.5600831863	0.0825580377	0.8121835325	0.0507376215	0.7246169264	0.9474809381	1.4694947891	0.8549799939	0.8871599498	0.8282305063	0.9637269966	0.9335751760	0.0060215741	0.0005137230	0.0050603322	0.0055078512	0.0045466093	0.0000362594	0.0000002639	0.0000256070	0.0000303364	0.0000206717	0.0000621302	0.0000510081	0.0001131383
6.5838959477	10.2954742007	0.0763104006	0.7793985798	0.0488767903	0.7008768452	0.9675177481	1.4731980603	0.8473920126	0.8863861159	0.8231097748	0.9560077684	0.9286131180	-0.0028930832	-0.0003589174	-0.0011415971	-0.0025341658	-0.0007826797	0.0000083699	0.0000001288	0.0000013032	0.0000064220	0.0000006126	0.0000098020	0.0000070346	0.0000168366
